dataset,dataset_stage,dataset_pass,training_stage,checkpoint,metric_name,metric_value,weight_path,net
Spring,train,,C+T,FlowNet2-C_checkpoint.pth.tar,IR_{3px},0.9640159608289472,models/_pretrained_weights/FlowNet/FlowNet2-C_checkpoint.pth.tar,FlowNet2C
Spring,train,,C+T,FlowNet2-C_checkpoint.pth.tar,IR_{5px},0.9781421090009432,models/_pretrained_weights/FlowNet/FlowNet2-C_checkpoint.pth.tar,FlowNet2C
Spring,train,,C+T,FlowNet2-C_checkpoint.pth.tar,fl-kitti,0.0345141163493219,models/_pretrained_weights/FlowNet/FlowNet2-C_checkpoint.pth.tar,FlowNet2C
Spring,train,,C+T,FlowNet2-C_checkpoint.pth.tar,MSE,37.05076599121094,models/_pretrained_weights/FlowNet/FlowNet2-C_checkpoint.pth.tar,FlowNet2C
Spring,train,,C+T,FlowNet2-C_checkpoint.pth.tar,WAUC,0.7998784087681106,models/_pretrained_weights/FlowNet/FlowNet2-C_checkpoint.pth.tar,FlowNet2C
Spring,train,,C+T,raft-things.pth,EPE,0.6621054410934448,models/_pretrained_weights/raft-things.pth,RAFT
Spring,train,,C+T,raft-things.pth,IR_{1px},0.9546722741346478,models/_pretrained_weights/raft-things.pth,RAFT
Spring,train,,C+T,raft-things.pth,IR_{3px},0.983472588884989,models/_pretrained_weights/raft-things.pth,RAFT
Spring,train,,C+T,raft-things.pth,IR_{5px},0.9892217391543652,models/_pretrained_weights/raft-things.pth,RAFT
Spring,train,,C+T,raft-things.pth,fl-kitti,0.015435149150706,models/_pretrained_weights/raft-things.pth,RAFT
Spring,train,,C+T,raft-things.pth,MSE,37.91880416870117,models/_pretrained_weights/raft-things.pth,RAFT
Spring,train,,C+T,raft-things.pth,WAUC,0.9324761697474556,models/_pretrained_weights/raft-things.pth,RAFT
Spring,train,,S,raft-sintel.pth,EPE,0.6059995293617249,models/_pretrained_weights/raft-sintel.pth,RAFT
Spring,train,,S,raft-sintel.pth,IR_{1px},0.9560383321556412,models/_pretrained_weights/raft-sintel.pth,RAFT
Spring,train,,S,raft-sintel.pth,IR_{3px},0.9837225183312316,models/_pretrained_weights/raft-sintel.pth,RAFT
Spring,train,,S,raft-sintel.pth,IR_{5px},0.9905033764581402,models/_pretrained_weights/raft-sintel.pth,RAFT
Spring,train,,S,raft-sintel.pth,fl-kitti,0.0152414691764121,models/_pretrained_weights/raft-sintel.pth,RAFT
Spring,train,,S,raft-sintel.pth,MSE,43.71409225463867,models/_pretrained_weights/raft-sintel.pth,RAFT
Spring,train,,S,raft-sintel.pth,WAUC,0.9399754275952767,models/_pretrained_weights/raft-sintel.pth,RAFT
Spring,train,,K,raft-kitti.pth,EPE,3.364564180374145,models/_pretrained_weights/raft-kitti.pth,RAFT
Spring,train,,K,raft-kitti.pth,IR_{1px},0.9132368796271562,models/_pretrained_weights/raft-kitti.pth,RAFT
Spring,train,,K,raft-kitti.pth,IR_{3px},0.9609327413718396,models/_pretrained_weights/raft-kitti.pth,RAFT
Spring,train,,K,raft-kitti.pth,IR_{5px},0.9709328740425353,models/_pretrained_weights/raft-kitti.pth,RAFT
Spring,train,,K,raft-kitti.pth,fl-kitti,0.0386948748160799,models/_pretrained_weights/raft-kitti.pth,RAFT
Spring,train,,K,raft-kitti.pth,MSE,492.3213806152344,models/_pretrained_weights/raft-kitti.pth,RAFT
Spring,train,,K,raft-kitti.pth,WAUC,0.8702456884619733,models/_pretrained_weights/raft-kitti.pth,RAFT
Spring,train,,C,raft-chairs.pth,EPE,1.3078776597976685,models/_pretrained_weights/raft-chairs.pth,RAFT
Spring,train,,C,raft-chairs.pth,IR_{1px},0.9081057475560368,models/_pretrained_weights/raft-chairs.pth,RAFT
Spring,train,,C,raft-chairs.pth,IR_{3px},0.9676529872642418,models/_pretrained_weights/raft-chairs.pth,RAFT
Spring,train,,C,raft-chairs.pth,IR_{5px},0.9781906676553332,models/_pretrained_weights/raft-chairs.pth,RAFT
Spring,train,,C,raft-chairs.pth,fl-kitti,0.031403509963239,models/_pretrained_weights/raft-chairs.pth,RAFT
Spring,train,,C,raft-chairs.pth,MSE,105.2093276977539,models/_pretrained_weights/raft-chairs.pth,RAFT
Spring,train,,C,raft-chairs.pth,WAUC,0.8819592026858689,models/_pretrained_weights/raft-chairs.pth,RAFT
Spring,train,,C,gma-chairs.pth,EPE,0.9458248615264891,models/_pretrained_weights/gma-chairs.pth,GMA
Spring,train,,C,gma-chairs.pth,IR_{1px},0.923349357203252,models/_pretrained_weights/gma-chairs.pth,GMA
Spring,train,,C,gma-chairs.pth,IR_{3px},0.9723883345758202,models/_pretrained_weights/gma-chairs.pth,GMA
Spring,train,,C,gma-chairs.pth,IR_{5px},0.9828686064672278,models/_pretrained_weights/gma-chairs.pth,GMA
Spring,train,,C,gma-chairs.pth,fl-kitti,0.0266975737353643,models/_pretrained_weights/gma-chairs.pth,GMA
Spring,train,,C,gma-chairs.pth,MSE,51.6270637512207,models/_pretrained_weights/gma-chairs.pth,GMA
Spring,train,,C,gma-chairs.pth,WAUC,0.8960978858038924,models/_pretrained_weights/gma-chairs.pth,GMA
Spring,train,,C+T,gma-things.pth,EPE,0.535943329334259,models/_pretrained_weights/gma-things.pth,GMA
Spring,train,,C+T,gma-things.pth,IR_{1px},0.9538202907099192,models/_pretrained_weights/gma-things.pth,GMA
Spring,train,,C+T,gma-things.pth,IR_{3px},0.9845386905369944,models/_pretrained_weights/gma-things.pth,GMA
Spring,train,,C+T,gma-things.pth,IR_{5px},0.9903781150976096,models/_pretrained_weights/gma-things.pth,GMA
Spring,train,,C+T,gma-things.pth,fl-kitti,0.0143761747583028,models/_pretrained_weights/gma-things.pth,GMA
Spring,train,,C+T,gma-things.pth,MSE,24.99435806274414,models/_pretrained_weights/gma-things.pth,GMA
Spring,train,,C+T,gma-things.pth,WAUC,0.9311270264417,models/_pretrained_weights/gma-things.pth,GMA
Spring,train,,K,gma-kitti.pth,EPE,3.1939523220062256,models/_pretrained_weights/gma-kitti.pth,GMA
Spring,train,,K,gma-kitti.pth,IR_{1px},0.9078118398721288,models/_pretrained_weights/gma-kitti.pth,GMA
Spring,train,,K,gma-kitti.pth,IR_{3px},0.957807795929919,models/_pretrained_weights/gma-kitti.pth,GMA
Spring,train,,K,gma-kitti.pth,IR_{5px},0.968031180691276,models/_pretrained_weights/gma-kitti.pth,GMA
Spring,train,,K,gma-kitti.pth,fl-kitti,0.0417738264025156,models/_pretrained_weights/gma-kitti.pth,GMA
Spring,train,,K,gma-kitti.pth,MSE,317.11749267578125,models/_pretrained_weights/gma-kitti.pth,GMA
Spring,train,,K,gma-kitti.pth,WAUC,0.8661054774592238,models/_pretrained_weights/gma-kitti.pth,GMA
Spring,train,,S,gma-sintel.pth,EPE,0.5428341627120972,models/_pretrained_weights/gma-sintel.pth,GMA
Spring,train,,S,gma-sintel.pth,IR_{1px},0.9580842697176748,models/_pretrained_weights/gma-sintel.pth,GMA
Spring,train,,S,gma-sintel.pth,IR_{3px},0.9853216993153452,models/_pretrained_weights/gma-sintel.pth,GMA
Spring,train,,S,gma-sintel.pth,IR_{5px},0.9911614172071396,models/_pretrained_weights/gma-sintel.pth,GMA
Spring,train,,S,gma-sintel.pth,fl-kitti,0.0136223475052292,models/_pretrained_weights/gma-sintel.pth,GMA
Spring,train,,S,gma-sintel.pth,MSE,30.858125686645508,models/_pretrained_weights/gma-sintel.pth,GMA
Spring,train,,S,gma-sintel.pth,WAUC,0.9393633713163448,models/_pretrained_weights/gma-sintel.pth,GMA
Spring,train,,tartan,Tartan480x640-S.pth,EPE,1.1640936136245728,models/_pretrained_weights/SEA-RAFT-models/Tartan480x640-S.pth,SEA-RAFT (S)
Spring,train,,tartan,Tartan480x640-S.pth,IR_{1px},0.915475469925507,models/_pretrained_weights/SEA-RAFT-models/Tartan480x640-S.pth,SEA-RAFT (S)
Spring,train,,tartan,Tartan480x640-S.pth,IR_{3px},0.9555401399979224,models/_pretrained_weights/SEA-RAFT-models/Tartan480x640-S.pth,SEA-RAFT (S)
Spring,train,,tartan,Tartan480x640-S.pth,IR_{5px},0.9670564414573692,models/_pretrained_weights/SEA-RAFT-models/Tartan480x640-S.pth,SEA-RAFT (S)
Spring,train,,tartan,Tartan480x640-S.pth,fl-kitti,0.0438785982359623,models/_pretrained_weights/SEA-RAFT-models/Tartan480x640-S.pth,SEA-RAFT (S)
Spring,train,,tartan,Tartan480x640-S.pth,MSE,52.56794738769531,models/_pretrained_weights/SEA-RAFT-models/Tartan480x640-S.pth,SEA-RAFT (S)
Spring,train,,tartan,Tartan480x640-S.pth,WAUC,0.897683213248429,models/_pretrained_weights/SEA-RAFT-models/Tartan480x640-S.pth,SEA-RAFT (S)
Spring,train,,K,Tartan-C-T-TSKH-kitti432x960-S.pth,EPE,1.0772908926010132,models/_pretrained_weights/SEA-RAFT-models/Tartan-C-T-TSKH-kitti432x960-S.pth,SEA-RAFT (S)
Spring,train,,K,Tartan-C-T-TSKH-kitti432x960-S.pth,IR_{1px},0.9317121047299372,models/_pretrained_weights/SEA-RAFT-models/Tartan-C-T-TSKH-kitti432x960-S.pth,SEA-RAFT (S)
Spring,train,,K,Tartan-C-T-TSKH-kitti432x960-S.pth,IR_{3px},0.974878214174435,models/_pretrained_weights/SEA-RAFT-models/Tartan-C-T-TSKH-kitti432x960-S.pth,SEA-RAFT (S)
Spring,train,,K,Tartan-C-T-TSKH-kitti432x960-S.pth,IR_{5px},0.984138477490768,models/_pretrained_weights/SEA-RAFT-models/Tartan-C-T-TSKH-kitti432x960-S.pth,SEA-RAFT (S)
Spring,train,,K,Tartan-C-T-TSKH-kitti432x960-S.pth,fl-kitti,0.0241464667730854,models/_pretrained_weights/SEA-RAFT-models/Tartan-C-T-TSKH-kitti432x960-S.pth,SEA-RAFT (S)
Spring,train,,K,Tartan-C-T-TSKH-kitti432x960-S.pth,MSE,85.57217407226562,models/_pretrained_weights/SEA-RAFT-models/Tartan-C-T-TSKH-kitti432x960-S.pth,SEA-RAFT (S)
Spring,train,,K,Tartan-C-T-TSKH-kitti432x960-S.pth,WAUC,0.9030178796579992,models/_pretrained_weights/SEA-RAFT-models/Tartan-C-T-TSKH-kitti432x960-S.pth,SEA-RAFT (S)
Spring,train,,S,Tartan-C-T-TSKH432x960-S.pth,EPE,0.5120540857315063,models/_pretrained_weights/SEA-RAFT-models/Tartan-C-T-TSKH432x960-S.pth,SEA-RAFT (S)
Spring,train,,S,Tartan-C-T-TSKH432x960-S.pth,IR_{1px},0.9583965685586288,models/_pretrained_weights/SEA-RAFT-models/Tartan-C-T-TSKH432x960-S.pth,SEA-RAFT (S)
Spring,train,,S,Tartan-C-T-TSKH432x960-S.pth,IR_{3px},0.9836425322622662,models/_pretrained_weights/SEA-RAFT-models/Tartan-C-T-TSKH432x960-S.pth,SEA-RAFT (S)
Spring,train,,S,Tartan-C-T-TSKH432x960-S.pth,IR_{5px},0.9894983609832928,models/_pretrained_weights/SEA-RAFT-models/Tartan-C-T-TSKH432x960-S.pth,SEA-RAFT (S)
Spring,train,,S,Tartan-C-T-TSKH432x960-S.pth,fl-kitti,0.0153254547977369,models/_pretrained_weights/SEA-RAFT-models/Tartan-C-T-TSKH432x960-S.pth,SEA-RAFT (S)
Spring,train,,S,Tartan-C-T-TSKH432x960-S.pth,MSE,37.05879211425781,models/_pretrained_weights/SEA-RAFT-models/Tartan-C-T-TSKH432x960-S.pth,SEA-RAFT (S)
Spring,train,,S,Tartan-C-T-TSKH432x960-S.pth,WAUC,0.9441773885469764,models/_pretrained_weights/SEA-RAFT-models/Tartan-C-T-TSKH432x960-S.pth,SEA-RAFT (S)
Spring,train,,C+T,Tartan-C-T432x960-S.pth,EPE,1.3027899265289309,models/_pretrained_weights/SEA-RAFT-models/Tartan-C-T432x960-S.pth,SEA-RAFT (S)
Spring,train,,C+T,Tartan-C-T432x960-S.pth,IR_{1px},0.9564025713038016,models/_pretrained_weights/SEA-RAFT-models/Tartan-C-T432x960-S.pth,SEA-RAFT (S)
Spring,train,,C+T,Tartan-C-T432x960-S.pth,IR_{3px},0.9808212501027916,models/_pretrained_weights/SEA-RAFT-models/Tartan-C-T432x960-S.pth,SEA-RAFT (S)
Spring,train,,C+T,Tartan-C-T432x960-S.pth,IR_{5px},0.9862204387864676,models/_pretrained_weights/SEA-RAFT-models/Tartan-C-T432x960-S.pth,SEA-RAFT (S)
Spring,train,,C+T,Tartan-C-T432x960-S.pth,fl-kitti,0.0182139455559952,models/_pretrained_weights/SEA-RAFT-models/Tartan-C-T432x960-S.pth,SEA-RAFT (S)
Spring,train,,C+T,Tartan-C-T432x960-S.pth,MSE,166.68545532226562,models/_pretrained_weights/SEA-RAFT-models/Tartan-C-T432x960-S.pth,SEA-RAFT (S)
Spring,train,,C+T,Tartan-C-T432x960-S.pth,WAUC,0.9408054812328048,models/_pretrained_weights/SEA-RAFT-models/Tartan-C-T432x960-S.pth,SEA-RAFT (S)
Spring,train,,C,Tartan-C368x496-S.pth,EPE,1.0776166915893557,models/_pretrained_weights/SEA-RAFT-models/Tartan-C368x496-S.pth,SEA-RAFT (S)
Spring,train,,C,Tartan-C368x496-S.pth,IR_{1px},0.917883193560002,models/_pretrained_weights/SEA-RAFT-models/Tartan-C368x496-S.pth,SEA-RAFT (S)
Spring,train,,C,Tartan-C368x496-S.pth,IR_{3px},0.9691399304549888,models/_pretrained_weights/SEA-RAFT-models/Tartan-C368x496-S.pth,SEA-RAFT (S)
Spring,train,,C,Tartan-C368x496-S.pth,IR_{5px},0.9782205620148452,models/_pretrained_weights/SEA-RAFT-models/Tartan-C368x496-S.pth,SEA-RAFT (S)
Spring,train,,C,Tartan-C368x496-S.pth,fl-kitti,0.0299148624965824,models/_pretrained_weights/SEA-RAFT-models/Tartan-C368x496-S.pth,SEA-RAFT (S)
Spring,train,,C,Tartan-C368x496-S.pth,MSE,72.2162094116211,models/_pretrained_weights/SEA-RAFT-models/Tartan-C368x496-S.pth,SEA-RAFT (S)
Spring,train,,C,Tartan-C368x496-S.pth,WAUC,0.8959391183947235,models/_pretrained_weights/SEA-RAFT-models/Tartan-C368x496-S.pth,SEA-RAFT (S)
Spring,train,,mixed,Tartan-C-T-TSKH-spring540x960-S.pth,EPE,0.2148930877447128,models/_pretrained_weights/SEA-RAFT-models/Tartan-C-T-TSKH-spring540x960-S.pth,SEA-RAFT (S)
Spring,train,,mixed,Tartan-C-T-TSKH-spring540x960-S.pth,IR_{1px},0.9821514676579112,models/_pretrained_weights/SEA-RAFT-models/Tartan-C-T-TSKH-spring540x960-S.pth,SEA-RAFT (S)
Spring,train,,mixed,Tartan-C-T-TSKH-spring540x960-S.pth,IR_{3px},0.9937231831931744,models/_pretrained_weights/SEA-RAFT-models/Tartan-C-T-TSKH-spring540x960-S.pth,SEA-RAFT (S)
Spring,train,,mixed,Tartan-C-T-TSKH-spring540x960-S.pth,IR_{5px},0.9959518760340382,models/_pretrained_weights/SEA-RAFT-models/Tartan-C-T-TSKH-spring540x960-S.pth,SEA-RAFT (S)
Spring,train,,mixed,Tartan-C-T-TSKH-spring540x960-S.pth,fl-kitti,0.0054891276423438,models/_pretrained_weights/SEA-RAFT-models/Tartan-C-T-TSKH-spring540x960-S.pth,SEA-RAFT (S)
Spring,train,,mixed,Tartan-C-T-TSKH-spring540x960-S.pth,MSE,10.040283203125,models/_pretrained_weights/SEA-RAFT-models/Tartan-C-T-TSKH-spring540x960-S.pth,SEA-RAFT (S)
Spring,train,,mixed,Tartan-C-T-TSKH-spring540x960-S.pth,WAUC,0.9731354643440177,models/_pretrained_weights/SEA-RAFT-models/Tartan-C-T-TSKH-spring540x960-S.pth,SEA-RAFT (S)
Spring,train,,C+T,FlowNet2-S_checkpoint.pth.tar,EPE,1.2900336980819702,models/_pretrained_weights/FlowNet/FlowNet2-S_checkpoint.pth.tar,FlowNet2S
Spring,train,,C+T,FlowNet2-S_checkpoint.pth.tar,IR_{1px},0.865724238591418,models/_pretrained_weights/FlowNet/FlowNet2-S_checkpoint.pth.tar,FlowNet2S
Spring,train,,C+T,FlowNet2-S_checkpoint.pth.tar,IR_{3px},0.9622951192498116,models/_pretrained_weights/FlowNet/FlowNet2-S_checkpoint.pth.tar,FlowNet2S
Spring,train,,C+T,FlowNet2-S_checkpoint.pth.tar,IR_{5px},0.9772753621483352,models/_pretrained_weights/FlowNet/FlowNet2-S_checkpoint.pth.tar,FlowNet2S
Spring,train,,C+T,FlowNet2-S_checkpoint.pth.tar,fl-kitti,0.0367076346893511,models/_pretrained_weights/FlowNet/FlowNet2-S_checkpoint.pth.tar,FlowNet2S
Spring,train,,C+T,FlowNet2-S_checkpoint.pth.tar,MSE,61.37736892700195,models/_pretrained_weights/FlowNet/FlowNet2-S_checkpoint.pth.tar,FlowNet2S
Spring,train,,C+T,FlowNet2-S_checkpoint.pth.tar,WAUC,0.790311350415471,models/_pretrained_weights/FlowNet/FlowNet2-S_checkpoint.pth.tar,FlowNet2S
Spring,train,,C+T,skflow-things.pth,EPE,0.470071792602539,models/_pretrained_weights/skflow_weights/skflow-things.pth,SKFlow
Spring,train,,C+T,skflow-things.pth,IR_{1px},0.956708965054574,models/_pretrained_weights/skflow_weights/skflow-things.pth,SKFlow
Spring,train,,C+T,skflow-things.pth,IR_{3px},0.9864777901406836,models/_pretrained_weights/skflow_weights/skflow-things.pth,SKFlow
Spring,train,,C+T,skflow-things.pth,IR_{5px},0.9917822043312956,models/_pretrained_weights/skflow_weights/skflow-things.pth,SKFlow
Spring,train,,C+T,skflow-things.pth,fl-kitti,0.0124803096936789,models/_pretrained_weights/skflow_weights/skflow-things.pth,SKFlow
Spring,train,,C+T,skflow-things.pth,MSE,22.852863311767575,models/_pretrained_weights/skflow_weights/skflow-things.pth,SKFlow
Spring,train,,C+T,skflow-things.pth,WAUC,0.9404110593359684,models/_pretrained_weights/skflow_weights/skflow-things.pth,SKFlow
Spring,train,,K,skflow-kitti.pth,EPE,0.9111579060554504,models/_pretrained_weights/skflow_weights/skflow-kitti.pth,SKFlow
Spring,train,,K,skflow-kitti.pth,IR_{1px},0.9197484250227894,models/_pretrained_weights/skflow_weights/skflow-kitti.pth,SKFlow
Spring,train,,K,skflow-kitti.pth,IR_{3px},0.9725396411005222,models/_pretrained_weights/skflow_weights/skflow-kitti.pth,SKFlow
Spring,train,,K,skflow-kitti.pth,IR_{5px},0.9834633034201316,models/_pretrained_weights/skflow_weights/skflow-kitti.pth,SKFlow
Spring,train,,K,skflow-kitti.pth,fl-kitti,0.0264389081655344,models/_pretrained_weights/skflow_weights/skflow-kitti.pth,SKFlow
Spring,train,,K,skflow-kitti.pth,MSE,45.84602355957031,models/_pretrained_weights/skflow_weights/skflow-kitti.pth,SKFlow
Spring,train,,K,skflow-kitti.pth,WAUC,0.8835118535341893,models/_pretrained_weights/skflow_weights/skflow-kitti.pth,SKFlow
Spring,train,,S,skflow-sintel.pth,EPE,0.4555947482585907,models/_pretrained_weights/skflow_weights/skflow-sintel.pth,SKFlow
Spring,train,,S,skflow-sintel.pth,IR_{1px},0.95973072943764,models/_pretrained_weights/skflow_weights/skflow-sintel.pth,SKFlow
Spring,train,,S,skflow-sintel.pth,IR_{3px},0.9858265014624852,models/_pretrained_weights/skflow_weights/skflow-sintel.pth,SKFlow
Spring,train,,S,skflow-sintel.pth,IR_{5px},0.9920415850838462,models/_pretrained_weights/skflow_weights/skflow-sintel.pth,SKFlow
Spring,train,,S,skflow-sintel.pth,fl-kitti,0.013036732984932,models/_pretrained_weights/skflow_weights/skflow-sintel.pth,SKFlow
Spring,train,,S,skflow-sintel.pth,MSE,24.016162872314453,models/_pretrained_weights/skflow_weights/skflow-sintel.pth,SKFlow
Spring,train,,S,skflow-sintel.pth,WAUC,0.9455646046259653,models/_pretrained_weights/skflow_weights/skflow-sintel.pth,SKFlow
Spring,train,,C,Tartan-C368x496-M.pth,EPE,1.2730332612991333,models/_pretrained_weights/SEA-RAFT-models/Tartan-C368x496-M.pth,SEA-RAFT (M)
Spring,train,,C,Tartan-C368x496-M.pth,IR_{1px},0.9206991418221226,models/_pretrained_weights/SEA-RAFT-models/Tartan-C368x496-M.pth,SEA-RAFT (M)
Spring,train,,C,Tartan-C368x496-M.pth,IR_{3px},0.968694873458942,models/_pretrained_weights/SEA-RAFT-models/Tartan-C368x496-M.pth,SEA-RAFT (M)
Spring,train,,C,Tartan-C368x496-M.pth,IR_{5px},0.9774581805669772,models/_pretrained_weights/SEA-RAFT-models/Tartan-C368x496-M.pth,SEA-RAFT (M)
Spring,train,,C,Tartan-C368x496-M.pth,fl-kitti,0.0304551489817836,models/_pretrained_weights/SEA-RAFT-models/Tartan-C368x496-M.pth,SEA-RAFT (M)
Spring,train,,C,Tartan-C368x496-M.pth,MSE,103.26869201660156,models/_pretrained_weights/SEA-RAFT-models/Tartan-C368x496-M.pth,SEA-RAFT (M)
Spring,train,,C,Tartan-C368x496-M.pth,WAUC,0.9012645459431826,models/_pretrained_weights/SEA-RAFT-models/Tartan-C368x496-M.pth,SEA-RAFT (M)
Spring,train,,S,Tartan-C-T-TSKH432x960-M.pth,EPE,0.5163125991821289,models/_pretrained_weights/SEA-RAFT-models/Tartan-C-T-TSKH432x960-M.pth,SEA-RAFT (M)
Spring,train,,S,Tartan-C-T-TSKH432x960-M.pth,IR_{1px},0.9598600431956218,models/_pretrained_weights/SEA-RAFT-models/Tartan-C-T-TSKH432x960-M.pth,SEA-RAFT (M)
Spring,train,,S,Tartan-C-T-TSKH432x960-M.pth,IR_{3px},0.985730297047672,models/_pretrained_weights/SEA-RAFT-models/Tartan-C-T-TSKH432x960-M.pth,SEA-RAFT (M)
Spring,train,,S,Tartan-C-T-TSKH432x960-M.pth,IR_{5px},0.9914570697461448,models/_pretrained_weights/SEA-RAFT-models/Tartan-C-T-TSKH432x960-M.pth,SEA-RAFT (M)
Spring,train,,S,Tartan-C-T-TSKH432x960-M.pth,fl-kitti,0.0133623418051821,models/_pretrained_weights/SEA-RAFT-models/Tartan-C-T-TSKH432x960-M.pth,SEA-RAFT (M)
Spring,train,,S,Tartan-C-T-TSKH432x960-M.pth,MSE,38.96541213989258,models/_pretrained_weights/SEA-RAFT-models/Tartan-C-T-TSKH432x960-M.pth,SEA-RAFT (M)
Spring,train,,S,Tartan-C-T-TSKH432x960-M.pth,WAUC,0.9464513182944392,models/_pretrained_weights/SEA-RAFT-models/Tartan-C-T-TSKH432x960-M.pth,SEA-RAFT (M)
Spring,train,,mixed,Tartan-C-T-TSKH-spring540x960-M.pth,EPE,0.2351819425821304,models/_pretrained_weights/SEA-RAFT-models/Tartan-C-T-TSKH-spring540x960-M.pth,SEA-RAFT (M)
Spring,train,,mixed,Tartan-C-T-TSKH-spring540x960-M.pth,IR_{1px},0.981564012965309,models/_pretrained_weights/SEA-RAFT-models/Tartan-C-T-TSKH-spring540x960-M.pth,SEA-RAFT (M)
Spring,train,,mixed,Tartan-C-T-TSKH-spring540x960-M.pth,IR_{3px},0.9934095678487757,models/_pretrained_weights/SEA-RAFT-models/Tartan-C-T-TSKH-spring540x960-M.pth,SEA-RAFT (M)
Spring,train,,mixed,Tartan-C-T-TSKH-spring540x960-M.pth,IR_{5px},0.9956995411995826,models/_pretrained_weights/SEA-RAFT-models/Tartan-C-T-TSKH-spring540x960-M.pth,SEA-RAFT (M)
Spring,train,,mixed,Tartan-C-T-TSKH-spring540x960-M.pth,fl-kitti,0.0056683753896677,models/_pretrained_weights/SEA-RAFT-models/Tartan-C-T-TSKH-spring540x960-M.pth,SEA-RAFT (M)
Spring,train,,mixed,Tartan-C-T-TSKH-spring540x960-M.pth,MSE,11.817578315734863,models/_pretrained_weights/SEA-RAFT-models/Tartan-C-T-TSKH-spring540x960-M.pth,SEA-RAFT (M)
Spring,train,,mixed,Tartan-C-T-TSKH-spring540x960-M.pth,WAUC,0.9724502809098916,models/_pretrained_weights/SEA-RAFT-models/Tartan-C-T-TSKH-spring540x960-M.pth,SEA-RAFT (M)
Spring,train,,tartan,Tartan480x640-M.pth,EPE,1.4323680400848389,models/_pretrained_weights/SEA-RAFT-models/Tartan480x640-M.pth,SEA-RAFT (M)
Spring,train,,tartan,Tartan480x640-M.pth,IR_{1px},0.916753530177978,models/_pretrained_weights/SEA-RAFT-models/Tartan480x640-M.pth,SEA-RAFT (M)
Spring,train,,tartan,Tartan480x640-M.pth,IR_{3px},0.95626863249838,models/_pretrained_weights/SEA-RAFT-models/Tartan480x640-M.pth,SEA-RAFT (M)
Spring,train,,tartan,Tartan480x640-M.pth,IR_{5px},0.9683217985866982,models/_pretrained_weights/SEA-RAFT-models/Tartan480x640-M.pth,SEA-RAFT (M)
Spring,train,,tartan,Tartan480x640-M.pth,fl-kitti,0.0433868095594226,models/_pretrained_weights/SEA-RAFT-models/Tartan480x640-M.pth,SEA-RAFT (M)
Spring,train,,tartan,Tartan480x640-M.pth,MSE,68.05398559570312,models/_pretrained_weights/SEA-RAFT-models/Tartan480x640-M.pth,SEA-RAFT (M)
Spring,train,,tartan,Tartan480x640-M.pth,WAUC,0.8989356540638825,models/_pretrained_weights/SEA-RAFT-models/Tartan480x640-M.pth,SEA-RAFT (M)
Spring,train,,C+T,Tartan-C-T432x960-M.pth,EPE,1.734756350517273,models/_pretrained_weights/SEA-RAFT-models/Tartan-C-T432x960-M.pth,SEA-RAFT (M)
Spring,train,,C+T,Tartan-C-T432x960-M.pth,IR_{1px},0.953600451925286,models/_pretrained_weights/SEA-RAFT-models/Tartan-C-T432x960-M.pth,SEA-RAFT (M)
Spring,train,,C+T,Tartan-C-T432x960-M.pth,IR_{3px},0.9798041432697672,models/_pretrained_weights/SEA-RAFT-models/Tartan-C-T432x960-M.pth,SEA-RAFT (M)
Spring,train,,C+T,Tartan-C-T432x960-M.pth,IR_{5px},0.985289531752524,models/_pretrained_weights/SEA-RAFT-models/Tartan-C-T432x960-M.pth,SEA-RAFT (M)
Spring,train,,C+T,Tartan-C-T432x960-M.pth,fl-kitti,0.0193452334062711,models/_pretrained_weights/SEA-RAFT-models/Tartan-C-T432x960-M.pth,SEA-RAFT (M)
Spring,train,,C+T,Tartan-C-T432x960-M.pth,MSE,263.73681640625,models/_pretrained_weights/SEA-RAFT-models/Tartan-C-T432x960-M.pth,SEA-RAFT (M)
Spring,train,,C+T,Tartan-C-T432x960-M.pth,WAUC,0.9390767035992256,models/_pretrained_weights/SEA-RAFT-models/Tartan-C-T432x960-M.pth,SEA-RAFT (M)
Spring,train,,K,Tartan-C-T-TSKH-kitti432x960-M.pth,EPE,0.8123905062675476,models/_pretrained_weights/SEA-RAFT-models/Tartan-C-T-TSKH-kitti432x960-M.pth,SEA-RAFT (M)
Spring,train,,K,Tartan-C-T-TSKH-kitti432x960-M.pth,IR_{1px},0.9461986322535254,models/_pretrained_weights/SEA-RAFT-models/Tartan-C-T-TSKH-kitti432x960-M.pth,SEA-RAFT (M)
Spring,train,,K,Tartan-C-T-TSKH-kitti432x960-M.pth,IR_{3px},0.9803852899353231,models/_pretrained_weights/SEA-RAFT-models/Tartan-C-T-TSKH-kitti432x960-M.pth,SEA-RAFT (M)
Spring,train,,K,Tartan-C-T-TSKH-kitti432x960-M.pth,IR_{5px},0.9877725101168514,models/_pretrained_weights/SEA-RAFT-models/Tartan-C-T-TSKH-kitti432x960-M.pth,SEA-RAFT (M)
Spring,train,,K,Tartan-C-T-TSKH-kitti432x960-M.pth,fl-kitti,0.018679775908441,models/_pretrained_weights/SEA-RAFT-models/Tartan-C-T-TSKH-kitti432x960-M.pth,SEA-RAFT (M)
Spring,train,,K,Tartan-C-T-TSKH-kitti432x960-M.pth,MSE,61.86786651611328,models/_pretrained_weights/SEA-RAFT-models/Tartan-C-T-TSKH-kitti432x960-M.pth,SEA-RAFT (M)
